message,criticality
"FOR REPEATED IFR TRNG APCHS AND DEPS PPR IS MANDATORY BY THE
RESPONSIBLE ATC UNIT. FOR FURTHER INFORMATION CONTACT SUPERVISOR
LANGEN: +49 (0) 6103 7076200",3.0
"NDB APCH RWY 24 SUSPENDED DUE TO TREES PENETRATING OBSTACLE
CLEARANCE SURFACE. AIP AD 2 EDOP 4-4-1 REFERS.",4.0
SBR 309 (RESTINGA) CHANGED UPPER VER BDRY TO FL110,2.0
AD HOURS OF OPERATION 0745-2100,4.0
LDI OUT OF SVC,2.0
"TRIGGER NOTAM-PERM AIP AIRAC AMDT 4/18 EFFECTIVE DATE 24 MAY 2018
REVIEW OF RESPONSIBILITY AREAS OF MILANO, PADOVA,
ROMA AND BRINDISI ACC
AIRAC IS POSTED AND AVBL ON WEBSITE WWW.ENAV.IT",2.0
"PJE OVER DUNAS DE SAN ANDRES ZONE WITHIN PISCO ATZ. PREVIOUS 
COOR WITH PISCO TWR IS REQUIRED.
COORD:134514S/0760901W RDO 05NM",2.0
"REFER AIP SUPPLEMENT 68/2011 REGARDING RNP-1 STARS
   AND RNAV(GNSS) APPROACH RWY27 FOR COCHIN 
   INTERNATIONAL AIRPORT. DUE TO ESTABLISHMENT OF 
   RESTRICTED AREA VOR182 (SULUR), FOLLOWING AMENDMENT
   IS MADE: AT PAGE 5 (CHART) -  RESTRICTED AREA 
   VOR-182A IS WITHDRAWN. AMEND THE SUPPLEMENT ACCORDINGLY.",3.0
EDGE LIGHTS OF MAIN TWY SEGMENT FROM TWY 2 TO TWY 1 ARE MISSING.,3.0
"50 PCT OF PAPI ON BOTH RWY OUT OF SERVICE.
ONLY ONE OF TWO BULBS IS OPERATIONAL ON EVERY PAPI ARMATURE.",3.0
"WIND POWER STATION ERECTED AT BARUTH/MARK, GROSS ZIESCHT, PSN
515911N 0132755E. ELEV 1152FT/644FT AGL. DAY AND NIGHT MARKED.",2.0
AVIGAS NOT AVAILABLE,4.0
"SEGMENT OF ROUTE UT191 SORAP-BAMES UNUSABLE BETWEEN FL295 AND
FL500",3.0
"OBST LGT BUILDING KOELN 505518NN 0065557E OUT OF SERVICE.
AIP ENR 5.4 NORDRHEIN WESTFALEN NR. 167 REFERS.",2.0
"CRANE OPR 1.6NM EAST THR RWY 07, 150M NORTH OF EXTENDED CL
(BAYFAIR SHOPPING CENTRE) MAX HGT 105FT AMSL. HIGHEST POINT
LIT BY WHITE FLASHING LIGHT. CRANE LOWERED BTN ECT AND MCT",1.0
"REFER ENR 2.2, AD 0.6, AD1.3, AD1.4, VOBG AD 2.1 AND VOBG AD   
2.2. NAME OF AIRPORT IS AMENDED AS HAL AIRPORT, BENGALURU IN PLACE
OF HAL AIRPORT BANGALORE.AMEND EAIP INDIA ACCORDINGLY.",3.0
"NO TKOF, NO LDG, NO APCH AND NO ALTN EXC SHEDULED TRAFFIC.",4.0
"IAP PHILADELPHIA INTL,
Philadelphia, PA.
ILS OR LOC RWY 27L, AMDT 14A...
DISREGARD NOTE: ILS UNUSABLE FROM 0.67 NM INBOUND TO THRESHOLD.",0.0
TWY N BTN APCH END RWY 15 AND TWY K CLSD TO ACFT WINGSPAN MORE THAN 124FT,3.0
COM REMOTE TRANS/REC 118.1 CHANGED TO 118.65,0.0
"ODP RHINELANDER-ONEIDA COUNTY,
Rhinelander, WI.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 4...
TAKE-OFF MINIMUMS: RWY 9, STANDARD WITH MINIMUM CLIMB OF 230 FT PER
NM TO 3900 BEFORE TURNING, OR 1100-3 FOR VCOA. VISUAL CLIMB OVER
AIRPORT: RWY 9: OBTAIN ATC APPROVAL FOR VCOA WHEN REQUESTING IFR
CLEARANCE. CLIMB IN VISUAL CONDITIONS TO CROSS RHINELANDER-ONEIDA
COUNTY AIRPORT AT OR ABOVE 2600 BEFORE PROCEEDING ON COURSE.
TAKEOFF OBSTACLE NOTE: RWY 27, VEHICLE ON ROAD BEGINNING 99 FT FROM
DER, 50 FT LEFT OF CENTERLINE, UP TO 1638 FT MSL. VEHICLE ON ROAD
620 FT FROM DER, 610 FT RIGHT OF CENTERLINE, 1651 FT MSL. FENCE 763
FT FROM DER, 641 FT RIGHT OF CENTERLINE, UP TO 1652 FT MSL. VEHICLE
ON ROAD BEGINNING 884 FT FROM DER, 647 FT RIGHT OF CENTERLINE, UP
TO 1655 FT MSL. VEHICLE ON ROAD 1207 FT FROM DER, 694 FT RIGHT OF
CENTERLINE, 1660 FT MSL. ALL OTHER DATA REMAINS AS PUBLISHED.
THIS IS TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES, AMDT
4A.",0.0
"BUILDING WITH INSTALLATION ON THE ROOF PSN:
521042.6N 0205956.4E, 622M BEFORE THR 29 ALONG RCL AND 2175M RIGHT 
FM RCL WHEN APPROACHING RWY 29. 
HGT 151FT AGL/499FT AMSL.
DAY AND NIGHT MARKINGS NOT PROVIDED.",1.0
"TWY B14 T14 R(BTN K AND C) C(BTN R AND SPOT 341) C(INT OF R)
Y(BTN C AND SPOT 312)-CLSD DUE TO CONST",1.0
"FOLLOWING UPGRADE OF BAY 15 AND TAXILANE P:

1. DEP ACFT USING RWY 14 OR RWY 32 FM BAY 12 TO 15 SHALL BE
   PUSHED BACK ONTO TAXILANE P TO FACE NORTH THEN TAXI OUT AS
   INSTRUCTED BY ATC.

2. DEP ACFT USING RWY 14 OR RWY 32 FM BAY 12 MAY ALSO BE PUSHED
   BACK ONTO TWY N NOSE FACING SOUTH EAST UP TO NOSE WHEEL STOP
   PSN A THEN TAXI OUT AS INSTRUCTED BY ATC",0.0
"REF HONDURAS EAIP FIRST EDITION (AMDT 0/18) WEF 26 APR 18 AD-2 MHTG
IAC RWY 02 RNP NORTH 1B AMEND THE FOLLOWING ARC CENTER FIX NAMES TO
READ:
TGOR1 INSTEAD OF TGO1R
TGOR2 INSTEAD OF TGO2R
TGOR3 INSTEAD OF TGO3R",0.0
FIREWORKS AT VRIEZENVEEN PSN 522430N 0063732E.,0.0
"KOVLA REP CHANGED: INSERT LVL MAX FL130

REF: STAR - RNAV ILSOR 1A RWY 33",1.0
RWY 01/19 CLSD,4.0
"FLYPAST BY MIL ACFT WI 3NM RADIUS 515649N 0020340W (BISHOPS
CLEEVE, GLOUCESTERSHIRE). FLYPAST PLANNED 1445-1515 BUT MAY OCCUR
ANYTIME BTN 1400-1600. FOR INFO 01526 347959. 2018-06-0146/AS1",0.0
DANGER AREA EPD45 (BLEDOW) ACT.,3.0
AIRSPACE LGT OUT/NIGHT VISION GOGGLE TRAINING HART C MOA ACT 11000FT UP TO BUT NOT INCLUDING FL180,0.0
"GRIMAUD HELIPORT LIMITED :
RISK OF CONGESTED TRAFFIC : EVERY FLIGHT INBOUND/OUTBOUND HELIPORT 
MANDATORY PPR 02HR TO MANAGING AUTHORITHY
TEL: +33(0)4 94 55 59 99 
FAX: +33(0)4 94 55 59 90 
PARKING AREA RESERVED TO PAX BOARDING AND DISEMBARKATION.",2.0
"ASCENT OF 2000 CHILDRENS BALLOONS IN FRANKFURT/MAIN 
AT PSN 500638N 0084056E. (3.8NM NNE FFM DVORTACAN FRANKFURT)",2.0
"AMEND PCN VALUE FOR APRON TO READ: APRON N PCN-29/F/AX/T, APRON S
PCN-56/F/A/T, AMEND PCN VALUE FOR RWY TO READ: PCN-37/F/B/X/T. REF
AIP NORWAY ENNO AD 2.8 AND AIP NORWAY ENNO AD 2.12",4.0
APRON NORTH RAMP N 584FT CLSD,0.0
TWY C-EAST CLSD DUE TO CONSTRUCTION,0.0
CYSN FUEL 100LL NOT AVBL,4.0
"CYPA VOR/DME RWY 26 AND VOR RWY 26 APCH: MISSED APPROACH
INSTRUCTION TO READ: CLIMB TO 3400 ON R-252.
RIGHT TURN DIRECT TO YPA VOR. CLIMB TO 5100 BPOC.",4.0
AD AND ATS HOURS OF SERVICE: MON-SUN 0400-2100,4.0
"IAP DALLAS LOVE FIELD, Dallas, TX.
RNAV (RNP) Z RWY 31R, ORIG-B...
RNP 0.16 DA 815/HAT 328, VIS RVR 4000 ALL CATS. 
TEMP CRANE 727 MSL 2827 FT W OF RWY 31R (2016-ASW-1176 THRU
1188-NRA). TEMP CRANE 585 MSL 3237 FT SE OF RWY 31R
(2017-ASW-3583-OE).",1.0
"TWY L(BTN P6 AND M)-RESTRICTED DUE TO CONST
RMK/NOT AVBL FOR ACFT WITH WINGSPAN MORE THAN 65M",3.0
"ELEVATED RWY GUARD LIGHTS FOR RWY 16L/34R ON TWYS B2, D2, AND FOR
 RWY 16R/34L ON TWYS B2, B3, C2, C3, D2, F2, R, AND T ARE OUT OF
 SERVICE.",0.0
"MI..ROUTE ZAU.
V2 MUSKEGON (MKG) VORTAC, MI R-115 TO SARAN, MI NA.",3.0
AIRSPACE HIGH SPEED ACFT WITHIN AN AREA DEFINED AS MAP021060 TO FAM022028 TO FAM107045 TO FAM206035 TO MAP214053 TO MAP268035 TO MAP287044 TO MAP316036 TO MAP347040 TO MAP011049 TO POINT OF ORIGIN SFC-10000FT DLY SR-SS,0.0
"DUE OOGLE LOON SCIENTIFIC PROJECT THERE IS
FREE UNMANNED BALLONS MOVEMENT ABOVE 60000FT SUCH
BALLONS HAVE A 15 M DIAMETER AND A 15 KG WEIGHT. THEY ARE
ACTIVATED AT A 1300",1.0
"SPECIAL ACT WILL TAKE PLACE WI:
5NM RADIUS CENTERED ON 07 07.07N 125 46.32E
(SAMAL ISLAND) .",2.0
"REF ASECNA AIP 15GEN1.1 DESIGNATED AUTHORITIES
-LINE 2 COLUMN 5.CIVIL AVIATION TELEPHONE NUMBER.ADD (00228)22 26 85
97
-LINE 3 COLUMN 2.METEOROLOGY. READ DIRECTION GENERALE DE LA
METEOROLOGIE NATIONALE INSTEAD OF DIRECTION DE LA METEOROLOGIE
NATIONALE.",0.0
RESTRICTED AREA ACT: ULR17.,3.0
ILS RWY 09/27 OUT OF SER FOR MAINT,4.0
"REF AIP GREECE PAGE AD-2-LGIR-IAC-5, RNAV (GNSS) RWY27 ON THE PLAN 
VIEW AT IAF BASAS POINT AMEND TO READ 6000FT INSTEAD OF IAF BASAS 
2300FT.",3.0
CKL3 RCR HR OF OPS TO READ 12-23Z MON-SUN INCLUDING HOL,0.0
CEILING MEASUREMENT EQPT RWY23 OUT OF SERVICE.,0.0
MET SER NOT AVBL,0.0
"TWY R(FM SPOT 16 TO SPOT 22),E4(BTN L AND R),E5-CLSD DUE TO MAINT",0.0
"TMA USHUAIA NOT PROVIDE SER ATC FM LIMIT W SAVF
COMODORO RIVADAVIA FIR AND PARALLEL 5430S TIL
INTERCEPTION ARC OF 39NM VOR USU, CONTINUING E
TIL 7 NM BEFORE LIMIT S FIR COMODORO RIVADAVIA, WITHIN
THE VALLEYS AND CANYONS OF THE MOUNTAINS RANGE,
FROM GND TIL 6000 FT AMSL",0.0
"CRANE ERECTED 
RDL 279- 0,17NM FROM ARP
PSN: 175417N 0625048W
ALT ON TOP: 39.40M (129FT)
HEIGHT:     23.50M  (77FT)
MARKED AND LIGHTED",0.0
"BLASTING WILL TAKE PLACE
WI 5KM RADIUS 4755N 08011E",0.0
"PAX BOARDING BRIDGE (PBB) AND ADVANCED VISUAL DOCKING 
   GUIDANCE SYSTEM (A-VDGS) COMMISSIONED FOR PRKG STANDS
   32 AND 33. AMEND AIP INDIA VAAH AD 2.8 ACCORDINGLY",0.0
"REFER EAIP INDIA CHART AD2-VOHS-ILS27L REGARDING ILS PROCEDURE 
RWY 27L FOR SHAMSHABAD AIRPORT. AERODROME ELEVATION IS AMENDED AS
2028 FT IN PLACE OF 2024 FT.
AMEND THE CHART ACCORDINGLY",2.0
"PARKING STAND B30 COMPLETELY WITHDRAWN
REF AIP AMDT 58 SUB 2.9 DATED 08 DEC 16",0.0
"REF RAD APPENDIX 4 AMEND TO READ:
1.ROUTE KAVOS-GUDIS-ARLOS AVLB FOR FLIGHTS DEPARTING FM ORBI TO DTTA 
FL315-FL460
2.ROUTE ARLOS-GUDIS-MAGIS AVLB FOR FLTS DEPARTING FM DTTA TO ORBI 
FL305-FL460 
3.AFFECTED ROUTE SEGMENTS KAVOS-GUDIS(LG5004)GUDIS-ARLOS (LG 5005,LG 
5012), ARLOS-GUDIS (LG5002,LG5011)GUDIS-MAGIS(LG5003,LG 5013),
4.AVAILABLE FROM:APR 23 0001.",0.0
"REFER ENR 3.1W119 OF EAIP INDIA. MINIMUM FLIGHT 
   ALTITUDE OF ATS ROUTE W119 BETWEEN CALICUT 
   (CLC VOR) AND COIMBATORE (CCB VOR) AMENDED 
   TO 10300 FT. AMEND ACCORDINGLY.",3.0
RNAV ROUTE Q13 RUTAR-UDROS CLSD FM FL245 UP TO FL255.,3.0
"OBST LGT OUT OF SER ON LATTICE TOWER SITE / POTENZA PICENA - NE
MACERATA / PSN COORD (WGS84) 432159N 0134021E HGT 40M/132FT AGL
ELEV 180M/591FT AMSL",0.0
"CYBG RNAV(GNSS) Y RWY 36(DND) APCH:
LNAV MINIMA TO READ: 1040(518) 1 1/2",4.0
"CYYZ MOBILE CRANE RADIUS 100 FT CENTRE 434041N 793747W
(APRX 600 FT SW HOLD LINE TWY S) 60 FT AGL 623 MSL. LGTD NOT PAINTED",0.0
THR 07 MOV  800M RWY AVBL 1200M,4.0
AD WO SER AERADIO,1.0
"BASING OF ALL ACFT NON-BASING AT AD EPDA AVBL ONLY AFTER PRIOR 
CONSULTATION 24H BEFORE PLANNED OPERATION DUE TO LACK OF FREE ACFT 
STANDS ON APRONS.",3.0
RWY 10/28 CLSD,4.0
"IAP ORLANDO INTL, Orlando, FL.
ILS OR LOC RWY 18R, AMDT 10A...
S-LOC 18R MDA 580/HAT 486 ALL CATS, VIS CATS C/D RVR 5000.
VDP AT I-TFE 3.49 DME; DISTANCE VDP TO THLD 1.30 MILES.
TEMP CRANE 290 MSL 1.73 NM N OF RWY 18R (2017-ASO-14412-OE).",3.0
LUMINUS SIGN ID RWY IN SERVICE U/S,0.0
"CRANE OPR AT BENESSE LES DAX RDL150/3.0NM LFBY ARP : 
-PSN : 433834.06N 0010215.33W 
-EIGHT : 87FT 
-ELEVATION : 260FT 
-NOT LIGHTED",0.0
"TWY A WORK IN PROGRESS OPEN LIGHTED TRENCHES IN BOTH SHOULDERS
 BETWEEN TWY A1 AND TWY C1",0.0
"REVISED DISTANCES AVBL AT VARK AIRPORT
   DUE INITIAL 60M OF RWY 05 IS U/S
   RWY    TORA(M)     TODA(M)        ASDA(M)      LDA(M)
   05     1782        1782           1782         1742
   23     1782        1782           1782         1682",3.0
"VOR MJZ 114,7 MHZ ON TEST, DO NOT USE",1.0
"ILS 'ISN' 110.1 RWY 34L NOT AVBL, ON TEST
DO NOT USE, FALSE INDICATIONS POSSIBLE",4.0
"CHG HORARIO DE ATTN AFIS
OTHR PROC TIBA 127.7MHZ
TEL 522472676",1.0
"AERIAL SURVEY WILL TAKE PLACE WI FLW COORDS:
273354N0371537E-273354N0383421E-260712N0383421E-260712N0371537E.",0.0
"A NEW VHF CHANNEL WILL BE IN OPERATION ON MEGARA TWR WITH THE 
FOLLOWING CHARACTERISTICS: 
SERVICE TWR,CALL SIGN: MEGARA TOWER.VHF CH:130,875.
OPERATIONAL HOURS:HJ.
REMARKS:PRIMARY FREQUENCY.COVERAGE FL040/25NM.FREQUENCY 123,500 WILL 
BE COMPLETELY WITHDRAWN.
RELEVANT AIP PAGE:AD 1.6.18-3 AND MAIP PAGE:B27 WILL BE AMENDED 
ACCORDINGLY.",1.0
LGT RWY 12/30 U/S.,3.0
RCLL FOR RWY04/22 U/S DUE TO TROUBLE.,3.0
IFR APCH PROCEDURE RNP RWY 27 NOT AVBL,1.0
CYXS AMEND PUB: SERVICES: ARFF CAT TO READ: DESIGNATED CAT 7,2.0
AIRSPACE SEE ZKC 12/217 HIGH SPEED AIRCRAFT DLY SR-SS,0.0
"REVISE AIP VOL II PAGE WAPP AD 2-19 AMDT 48 DATED 03 MAR 16 CHARTS
RELATED TO THE AERODROME WAPP AD 2.24-4 AERODROME OBSTACLE
CHART- ICAO DATED SHALL BE BE READ 30 MAY 13",0.0
"BIRD HAZARD. THERE IS A CLEAR EMERGING TREND OF BIRD STRIKES 
OCCURRING AT A HIGH ALTITUDE UP TO AND ABOVE 1000FT IN BOTH THE 
APPROACH AND CLIMB-OUT ZONES AT DUBLIN AIRPORT, ALSO THERE IS AN 
INCREASED CONCENTRATION OF BIRD ACTIVITY AT DUBLIN AIRPORT DUE TO 
CURRENT WEATHER CONDITIONS.",3.0
"PJE SUBJ AUTH/COOR APP RIO/TWR JACAREPAGUA WILL TAKE PLACE 
COORD 230002S/0432448W, 230002S/0432443W, 230028S/0432445W,
 230028S/0432441W RTO",0.0
"MODEL FLYING ACTIVITY 'BRIVE LES MILANS' AT PAZAYAC 
RDL 315/6.4NM LFSL AD 
PSN: 450654N 0012243E",0.0
"THE EFFECTIVE DATE OF AIP SUPPLEMENT 14/2013 IS 27TH JUNE 2013.
AMEND ACCORDINGLY.",0.0
"REF MILAIP ENR 5.1.1-15 'PROHIBITED AREAS' LI P288 - RAGUSA COLUMN
4 'REMARKS' CHG AS FLW:
AIR TRAFFIC PROHIBITED",0.0
"CHECKLIST
YEAR=2018 0014 0015 0016 0018 0019 0020 0022 0025 0049 0050 0052 0053
          0055 0057 0058 0060 0062 0063 0064 0065 0067 0068 0070 0072
          0074 0075 0076 0077 0078 0079 0080 0081 0082 0083 0084
 
LATEST PUBLICATIONS
AIP AIRAC AMDT IFR 006/2018 EFFECTIVE DATE 24 MAY 18
AIP SUP IFR 999/2018 EFFECTIVE DATE 12 APR 18
AIC IFR W999/2018 EFFECTIVE DATE 15 MAR 18
AIC IFR P012/2018 EFFECTIVE DATE 15 MAR 18
AIC IFR M027/2018 EFFECTIVE DATE 12 APR 18
AIC IFR Y028/2018 EFFECTIVE DATE 12 APR 18
AIC IFR G097/2009 EFFECTIVE DATE 31 DEC 09",0.0
"CHECKLIST
YEAR=2018 NIL
 
LATEST PUBLICATIONS
AIP AIRAC AMDT IFR 005/2018 EFFECTIVE DATE 24 MAY 18
AIP AIRAC SUP IFR 023/2015 EFFECTIVE DATE 12 NOV 15
AIP SUP IFR 006/2018 EFFECTIVE DATE 26 APR 18
AIC IFR 007/2018 EFFECTIVE DATE 24 MAY 18",0.0
TWY WJ CL MARKINGS BTN RWY 15L/33R AND TWY WP NOT STD,2.0
"RAMP CONNECTICUT AIR NATIONAL GUARD RAMP HAZARD 8' LIGHTED
 CONSTRUCTION FENCE LOCATED ON SOUTH SIDE OF APRON EDGE 119' FROM
 TAXILANE CHARLIE CENTERLINE.",0.0
MIGRATORY BIRDS AROUND AD. PILOTS TO EXER CTN WHEN LDG AND TKOF,0.0
"STAR SELFRIDGE ANGB, MOUNT CLEMENS, MI.
OKLND ONE ARRIVAL...
DO NOT FILE. TO BE ASSIGNED BY ATC.",0.0
"IAP RICHMOND INTL, Richmond, VA.
RNAV (RNP) Y RWY 16, ORIG-B...
RNP 0.30 DA 636/HAT 469, VIS RVR 6000 ALL CATS. 
TEMP CRANE 381 MSL 4422 FT W OF RWY 16 (2017-AEA-13222-OE).",2.0
OBST TOWER LGT (ASR 1015795) 413651.00N0835422.00W (4.7NM WNW TOL) 912.4FT (204.7FT AGL) OUT OF SERVICE,0.0
"RWY 18L/36R PAPI LIGHTS UNDER CONSTRUCTION SECOND ROW OF PAPI
 LIGHTS LOCATED 10 FEET BEHIND ACTIVE PAPI LIGHTS UNAVALIBLE.",3.0
TWY T BTN K2 AND PSN V39 CLSD.,0.0
RWY 18L RVRT OUT OF SERVICE,0.0
"REF AIP ENR 5.4.1.4-1
NEW OBST ERECTED AEOLIC PROPELLER
REGION CAMPANIA - DISTRICT BENEVENTO - TOWN MONTEFALCONE DI VAL
FORTORE - SITE MASSERIE DEL DUCA
- PSN COORD (WGS84) 411919N0145805E MAX ELEV AGL 150M/492FT MAX
ELEV AMSL 945M/3100FT DAY ICAO SIGNAL PROVIDED
- PSN COORD (WGS84) 411902N0145817E MAX ELEV AGL 150M/492FT MAX
ELEV AMSL 994M/3261FT DAY ICAO SIGNAL PROVIDED
- PSN COORD (WGS84) 411913N0145835E MAX ELEV AGL 150M/492FT MAX
ELEV AMSL 957M/3140FT DAY ICAO SIGNAL PROVIDED
- PSN COORD (WGS84) 411913N0145846E MAX ELEV AGL 150M/492FT MAX
ELEV AMSL 979M/3212FT DAY ICAO SIGNAL PROVIDED
- PSN COORD (WGS84) 411900N0145857E MAX ELEV AGL 150M/492FT MAX
ELEV AMSL 999M/3278FT DAY ICAO SIGNAL PROVIDED
- PSN COORD (WGS84) 411851N0145917E MAX ELEV AGL 150M/492FT MAX
ELEV AMSL 1055M/3461FT DAY ICAO SIGNAL PROVIDED",0.0
"NDB 'BK' 274KHZ CMPL WITHDRAWN
REF AIP VIET NAM PAGES GEN 2.5-1 DATED 30 NOV 2016, ENR 4.1-1 DATED
30 MAR 2017 AND AIRAC AIP SUP A17/16 PAGE AIRAC AIP SUP A17/16-10
WEF 21 JUL 2016.",1.0
"TRAPANI CTR. APPROACH CONTROL SERVICE 'TRAPANI RADAR' AVBL FOR
BASE NECESSITIES OR AT ATC DISCRETION
REF AIP AD 2 LICT 1-7 AND NOTAM B1433/17",2.0
TWY N2 BTN TWY N AND US AIR FORCE RESERVE RAMP CLSD,0.0
"CRANE ERECTED 549M EAST OF THR RWY 31 AND 284M
SOUTH OF EXTENDED CENTRELINE RWY 13/31.
BOOM LENGTH IS 25M
ELEVATION 132 FEET
OBSTRUCTIONS IS LIT WITH OBS LGT
POSITION:640720.9500N0215519.3200W",1.0
RESTRICTED AREA ACT: UNR1156.,3.0
"AIRPORT-COLLABORATIVE DECISION-MAKING (A-CDM) LIVE TRIALS
  THE PILOT SHALL REPORT READY TO PUSH AND START AT TARGET OFF-BLOCK 
  TIME (TOBT) PLUS OR MINUS 5 MINUTES.
  THE AIRCRAFT MUST BE READY FOR START UP AT PLUS OR MINUS 5 MINUTES 
  OF THEIR TOBT.
  GROUND WILL ISSUE PUSH AND START CLEARANCE AT TARGET
  START-UP APPROVAL TIME (TSAT) PLUS OR MINUS 5 MINUTES.",0.0
"CONTINGENCY PROC ACT, AS A RESULT, AIP ENR 1.9 ITEM 2.3 LETTER B
CHANGED TO: AIRCRAFT PERFORMING SPECIAL AIR SERVICES, TAXI AIRPLANE
SERVICES AS WELL AS THOSE PERFORMING GENERAL AVIATION SHALL REQUIRE
THE ATC SLOT TO THE CENTRAL INTEGRADA DE SLOT (CIS) OF CGNA,
ACTIVATED BY NOTAM, THROUGH THE WEBSITE WWW.CGNA.GOV.BR OR BY PHONE
+55 0800-2826612 WITH MNM ADVANCE 01 (ONE) AND MAXIMUM OF 120
(HUNDRED AND TWENTY) HOURS FROM THE EXPECTED TIME. THE ATTENDANCE
WILL BE CONDITIONED TO THE AIRPORT PRACTICED CAPACITY AND WILL BE
CONFIRMED BY THE SUPPLY OF A NUMERIC CODE PRECEDED BY THE ACRONYM
SLOT ATC, WITH TWO LETTERS ADDED FROM THE ICAO INDICATOR OF THE
INVOLVED AIRPORT, THAT SHALL BE INCLUDED IN THE ITEM 18 OF THE
FLIGHT PLAN. EXAMPLE: RMK/CLR RJ 86145.
REF: AIP ENR",0.0
"DANGER AREA ACTIVATED.
   FRNG WILL TAKE PLACE INTO THE FLW AREA:
   463350N0243537E-463257N0243641E-463309N0243701E-463357N0243553E
   463350N0243537E",0.0
"PJE WILL TAKE PLACE IN PARQUE SCALABRINI ORTIZ -SANTA FE- WITH 
CENTER  IN COORD GEO 325548S/0603956W RADIUS 2NM AFFECTS 
TMA ROSARIO ACT SUBJ TO TRAFFIC IN DEVELOPMENT",0.0
MM RWY 31 ID DOT/DASH 75 MHZ U/S.,0.0
"1. DVOR COVERAGE UNRESTRICTED BETWEEN REGION 020DEG-180       
   DEG-340 DEG.
   2. RESTRICTION IN DVOR COVERAGE BETWEEN 340 DEG-000 DEG-020 DEG
   IS AS BELOW:-
    A) UNRESTRICTED COVERAGE AVAILABLE UP TO 12NM
    B) COVERAGE NOT AVBL BELOW 5000 FEET BETWEEN 12NM TO 25NM DUE
    TERRAIN
    C) COVERAGE NOT AVBL BELOW 7000 FEET BEYOND 25NM DUE TERRAIN.",1.0
"CYYZ NON STANDARD PAINT MARKINGS ON STOP BAR ON
TWY D3 SOUTH OF RWY 06L/24R",0.0
AERODROME CLOSED,4.0
"REFER ENR 4.3 OF EAIP INDIA REGARDING GLOBAL NAVIGATION 
   SATELLITE SYSTEM (GNSS) :
   INSERT ATS ROUTE W50 IN ATS ROUTE COLUMN OF REPORTING 
   POINT KINKI AS FOLLOWING:
   REPORTING POINT        WGS-84 COORDINATES     ATS ROUTES
    ----------------------------------------------------------
     KINKI                221918N 0835538E      G450, W100, W50

   AMEND ENR 4.3 OF EAIP INDIA ACCORDINGLY.",1.0
"PPR FOR TRAINING FLIGHTS ABOVE 2000KG MTOW. FOR PERMISSION CONTACT
OPERATIONS(AT)RTHA.COM",0.0
"RWY EDGE LIGHTS ARE SET ON 10 PERCENT INTENSITY. 20 MINUTES PRIOR 
NOTICE REQUIRED TO CHANGE SETTING.",1.0
"TRIGGER NOTAM - PERM AIP AIRAC AMDT 04/18 WEF 24 MAY 2018. CHAPTER
14 APPROACH AND RUNWAY LIGHTING: APCH LGT LENGTH RWY 12 AND RWY 30
CORRECTED. PAPI ANGLE RWY 12 CORRECTED ON ADC. CORRECTED OCA FOR ILS
Z RWY 30 (ACFT CAT C+D",0.0
"REPORT OF A CRANE IN THAMES VALLEY AVOIDANCE AREA WI 1NM RADIUS OF
PSN 510336N 0002030W (HORSHAM, WEST SUSSEX). 
MAX HEIGHT 197FT AGL/217FT AMSL. 18/04/001/LFTP",1.0
"PAPI LEFT SIDE RWY 18 ON TEST, DO NOT USE",4.0
N/S TWY CLSD DUE MAINT.,0.0
"SAJOHIDVEG DVOR/DME SAG DVOR PART 114.4MHZ OUT OF SERVICE DUE TO 
MAINT.",3.0
"MEASURING MAST AT PLESTAN RDL261/13NM LFEB AD : 
PSN : 482441N 0022454W 
HEIGHT : 366FT 
ELEVATION : 694FT 
NOT LIGHTED",0.0
"IN ROUTE NAVIGATION CHART SUP1 AMDT AIRAC 2/2016
 OCT 13TH UL404 IN  NOTIFICATION POINT ARNIB LONG
 COORD, WHERE IT READ 0620626W IT MUST READS 0620623W",0.0
"EP RAD (ROUTE AVAILABILITY DOCUMENT) DCT ROUTE:
EP5187 DCT XIMBA PODAN FL195-FL245 NOT AVBL.",3.0
"REF AIC 05/A/16FC OF AUG 08,2016
THE EFFECTIVE DATE.
READ: AUG 08,2016 INSTEAD OF JUL 08,2016",0.0
OBST TOWER LGT (ASR 1228746) 391635.40N0802510.30W (9.0NM W CKB) 1649.0FT (254.9FT AGL) OUT OF SERVICE,3.0
"REMOVE ALL REFERENCES IN AIP SUP 019/18 TO MANCHESTER (EGCC) 8.33KHZ 
VOICE CHANNEL SPACING CHANGES DUE 24 MAY 18. THESE CHANGES ARE NOW 
PLANNED FOR NOV 18.",1.0
"CONSEQUENT UPON THE INSTALLATION OF NEW VOR (PPN) AT PUNE,
FOLLOWING DETAILS IS INSERTED IN ENR 4.1 OF EAIP INDIA:

NAME OF   ID  FREQUENCY  HRS OF   WGS-84      ELEVATION    REMARKS
STATION                   OPS     COORDINATES  OF DME
                                               ANTENNA
------------------------------------------------------------------
PUNE     PPN  114.60 MHZ   H24   183504.40N    1952 FT  MAINTAINED
VOR/DME       1117/1180          0735444.75E    AMSL     BY IAF.
                 MHZ                                     COVERAGE  
                                                        150 NM.
AMEND ENR 4.1 OF EAIP INDIA ACCORDINGLY.",0.0
